,ts,th_limit,budget,delta,rpq_occ,p,i,d,sp
22513,10.33605,168,-1,0,0,8,16,0,1
22514,10.3363,168,-1,0,0,8,16,0,1
22515,10.33654,168,-1,0,0,8,16,0,1
22516,10.336789999999999,168,-1,0,0,8,16,0,1
22517,10.33704,168,-1,0,0,8,16,0,1
22518,10.33729,168,-1,0,0,8,16,0,1
22519,10.33755,168,-1,0,0,8,16,0,1
22520,10.33779,168,-1,0,0,8,16,0,1
22521,10.33804,168,-1,0,0,8,16,0,1
22522,10.338289999999999,168,-1,0,0,8,16,0,1
22523,10.33853,168,-1,0,0,8,16,0,1
22524,10.33878,168,-1,0,0,8,16,0,1
22525,10.33902,168,-1,0,0,8,16,0,1
22526,10.339269999999999,168,-1,0,0,8,16,0,1
22527,10.33953,168,-1,0,0,8,16,0,1
22528,10.33985,168,-1,0,0,8,16,0,1
22529,10.34009,168,-1,0,0,8,16,0,1
22530,10.34033,168,-1,0,0,8,16,0,1
22531,10.340580000000001,168,-1,0,0,8,16,0,1
22532,10.34083,168,-1,0,0,8,16,0,1
22533,10.34109,168,-1,0,0,8,16,0,1
22534,10.341330000000001,168,-1,0,0,8,16,0,1
22535,10.34158,168,-1,0,0,8,16,0,1
22536,10.34183,168,-1,0,0,8,16,0,1
22537,10.342080000000001,168,-1,0,0,8,16,0,1
22538,10.34234,168,-1,0,0,8,16,0,1
22539,10.34259,168,-1,0,0,8,16,0,1
22540,10.342830000000001,168,-1,0,0,8,16,0,1
22541,10.34308,168,-1,0,0,8,16,0,1
22542,10.34332,168,-1,0,0,8,16,0,1
22543,10.34361,168,-1,0,0,8,16,0,1
22544,10.343860000000001,168,-1,0,0,8,16,0,1
22545,10.34411,168,-1,0,0,8,16,0,1
22546,10.34437,167,-1,0,0,8,16,0,1
22547,10.344619999999999,167,-1,0,0,8,16,0,1
22548,10.3449,167,-1,0,0,8,16,0,1
22549,10.345139999999999,167,-1,0,0,8,16,0,1
22550,10.34539,167,-1,0,0,8,16,0,1
22551,10.34564,167,-1,0,0,8,16,0,1
22552,10.345889999999999,167,-1,0,0,8,16,0,1
22553,10.34613,167,-1,0,0,8,16,0,1
22554,10.34637,167,-1,0,0,8,16,0,1
22555,10.34662,167,-1,0,0,8,16,0,1
22556,10.346860000000001,167,-1,0,0,8,16,0,1
22557,10.34713,167,-1,0,0,8,16,0,1
22558,10.34737,167,-1,0,0,8,16,0,1
22559,10.34762,167,-1,0,0,8,16,0,1
22560,10.34787,167,-1,0,0,8,16,0,1
22561,10.348130000000001,167,-1,0,0,8,16,0,1
22562,10.34837,167,-1,0,0,8,16,0,1
22563,10.34862,167,-1,0,0,8,16,0,1
22564,10.34887,167,-1,0,0,8,16,0,1
22565,10.34912,167,-1,0,0,8,16,0,1
22566,10.34938,167,-1,0,0,8,16,0,1
22567,10.34963,167,-1,0,0,8,16,0,1
22568,10.34988,167,-1,0,0,8,16,0,1
22569,10.35013,167,-1,0,0,8,16,0,1
22570,10.35038,167,-1,0,0,8,16,0,1
22571,10.35062,167,-1,0,0,8,16,0,1
22572,10.35091,167,-1,0,0,8,16,0,1
22573,10.35116,167,-1,0,0,8,16,0,1
22574,10.3514,167,-1,0,0,8,16,0,1
22575,10.35166,167,-1,0,0,8,16,0,1
22576,10.35191,167,-1,0,0,8,16,0,1
22577,10.35217,167,-1,0,0,8,16,0,1
22578,10.35243,167,-1,0,0,8,16,0,1
22579,10.35267,167,-1,0,0,8,16,0,1
22580,10.35293,167,-1,0,0,8,16,0,1
22581,10.35317,167,-1,0,0,8,16,0,1
22582,10.353439999999999,167,-1,0,0,8,16,0,1
22583,10.35369,167,-1,0,0,8,16,0,1
22584,10.35393,167,-1,0,0,8,16,0,1
22585,10.35418,167,-1,0,0,8,16,0,1
22586,10.35443,167,-1,0,0,8,16,0,1
22587,10.35468,167,-1,0,0,8,16,0,1
22588,10.35493,167,-1,0,0,8,16,0,1
22589,10.35517,167,-1,0,0,8,16,0,1
22590,10.35544,167,-1,0,0,8,16,0,1
22591,10.3557,167,-1,0,0,8,16,0,1
22592,10.355960000000001,167,-1,0,0,8,16,0,1
22593,10.3562,167,-1,0,0,8,16,0,1
22594,10.35646,167,-1,0,0,8,16,0,1
22595,10.356710000000001,167,-1,0,0,8,16,0,1
22596,10.35695,167,-1,0,0,8,16,0,1
22597,10.35721,167,-1,0,0,8,16,0,1
22598,10.357460000000001,167,-1,0,0,8,16,0,1
22599,10.3577,167,-1,0,0,8,16,0,1
22600,10.35795,167,-1,0,0,8,16,0,1
22601,10.358189999999999,167,-1,0,0,8,16,0,1
22602,10.35844,167,-1,0,0,8,16,0,1
22603,10.35869,167,-1,0,0,8,16,0,1
22604,10.358939999999999,167,-1,0,0,8,16,0,1
22605,10.35919,167,-1,0,0,8,16,0,1
22606,10.35944,167,-1,0,0,8,16,0,1
22607,10.35971,167,-1,0,0,8,16,0,1
22608,10.35995,167,-1,0,0,8,16,0,1
22609,10.3602,167,-1,0,0,8,16,0,1
22610,10.360439999999999,167,-1,0,0,8,16,0,1
22611,10.36069,167,-1,0,0,8,16,0,1
22612,10.36094,167,-1,0,0,8,16,0,1
22613,10.361189999999999,167,-1,0,0,8,16,0,1
22614,10.36143,167,-1,0,0,8,16,0,1
22615,10.36169,167,-1,0,0,8,16,0,1
22616,10.361930000000001,167,-1,0,0,8,16,0,1
22617,10.36218,167,-1,0,0,8,16,0,1
22618,10.36243,167,-1,0,0,8,16,0,1
22619,10.36267,167,-1,0,0,8,16,0,1
22620,10.362919999999999,167,-1,0,0,8,16,0,1
22621,10.3632,167,-1,0,0,8,16,0,1
22622,10.363489999999999,167,-1,0,0,8,16,0,1
22623,10.36378,167,-1,0,0,8,16,0,1
22624,10.36403,166,-1,0,0,8,16,0,1
22625,10.36428,166,-1,0,0,8,16,0,1
22626,10.36456,166,-1,0,0,8,16,0,1
22627,10.3648,166,-1,0,0,8,16,0,1
22628,10.36505,166,-1,0,0,8,16,0,1
22629,10.3653,166,-1,0,0,8,16,0,1
22630,10.36554,166,-1,0,0,8,16,0,1
22631,10.36582,166,-1,0,0,8,16,0,1
22632,10.366060000000001,166,-1,0,0,8,16,0,1
22633,10.36631,166,-1,0,0,8,16,0,1
22634,10.36656,166,-1,0,0,8,16,0,1
22635,10.3668,166,-1,0,0,8,16,0,1
22636,10.36708,166,-1,0,0,8,16,0,1
22637,10.36733,166,-1,0,0,8,16,0,1
22638,10.36759,166,-1,0,0,8,16,0,1
22639,10.36783,166,-1,0,0,8,16,0,1
22640,10.36808,166,-1,0,0,8,16,0,1
22641,10.36835,166,-1,0,0,8,16,0,1
22642,10.3686,166,-1,0,0,8,16,0,1
22643,10.36885,166,-1,0,0,8,16,0,1
22644,10.36909,166,-1,0,0,8,16,0,1
22645,10.36933,166,-1,0,0,8,16,0,1
22646,10.36961,166,-1,0,0,8,16,0,1
22647,10.36985,166,-1,0,0,8,16,0,1
22648,10.3701,166,-1,0,0,8,16,0,1
22649,10.37035,166,-1,0,0,8,16,0,1
22650,10.3706,166,-1,0,0,8,16,0,1
22651,10.37086,166,-1,0,0,8,16,0,1
22652,10.37111,166,-1,0,0,8,16,0,1
22653,10.37135,166,-1,0,0,8,16,0,1
22654,10.3716,166,-1,0,0,8,16,0,1
22655,10.37185,166,-1,0,0,8,16,0,1
22656,10.37209,166,-1,0,0,8,16,0,1
22657,10.37234,166,-1,0,0,8,16,0,1
22658,10.372589999999999,166,-1,0,0,8,16,0,1
22659,10.37283,166,-1,0,0,8,16,0,1
22660,10.37308,166,-1,0,0,8,16,0,1
22661,10.373330000000001,166,-1,0,0,8,16,0,1
22662,10.37358,166,-1,0,0,8,16,0,1
22663,10.37383,166,-1,0,0,8,16,0,1
22664,10.374080000000001,166,-1,0,0,8,16,0,1
22665,10.37434,166,-1,0,0,8,16,0,1
22666,10.37459,166,-1,0,0,8,16,0,1
22667,10.374839999999999,166,-1,0,0,8,16,0,1
22668,10.37509,166,-1,0,0,8,16,0,1
22669,10.37534,166,-1,0,0,8,16,0,1
22670,10.375589999999999,166,-1,0,0,8,16,0,1
22671,10.37584,166,-1,0,0,8,16,0,1
22672,10.37609,166,-1,0,0,8,16,0,1
22673,10.376330000000001,166,-1,0,0,8,16,0,1
22674,10.37658,166,-1,0,0,8,16,0,1
22675,10.37682,166,-1,0,0,8,16,0,1
22676,10.37707,166,-1,0,0,8,16,0,1
22677,10.377369999999999,166,-1,0,0,8,16,0,1
22678,10.37761,166,-1,0,0,8,16,0,1
22679,10.37786,166,-1,0,0,8,16,0,1
22680,10.3781,166,-1,0,0,8,16,0,1
22681,10.37835,166,-1,0,0,8,16,0,1
22682,10.3786,166,-1,0,0,8,16,0,1
22683,10.37885,166,-1,0,0,8,16,0,1
22684,10.3791,166,-1,0,0,8,16,0,1
22685,10.37935,166,-1,0,0,8,16,0,1
22686,10.3796,166,-1,0,0,8,16,0,1
22687,10.37984,166,-1,0,0,8,16,0,1
22688,10.38009,166,-1,0,0,8,16,0,1
22689,10.380339999999999,166,-1,0,0,8,16,0,1
22690,10.38058,166,-1,0,0,8,16,0,1
22691,10.38083,166,-1,0,0,8,16,0,1
22692,10.38112,166,-1,0,0,8,16,0,1
22693,10.38136,166,-1,0,0,8,16,0,1
22694,10.38161,166,-1,0,0,8,16,0,1
22695,10.381860000000001,166,-1,0,0,8,16,0,1
22696,10.38211,166,-1,0,0,8,16,0,1
22697,10.38239,166,-1,0,0,8,16,0,1
22698,10.382639999999999,166,-1,0,0,8,16,0,1
22699,10.38289,166,-1,0,0,8,16,0,1
22700,10.38313,166,-1,0,0,8,16,0,1
22701,10.38338,166,-1,0,0,8,16,0,1
22702,10.38364,166,-1,0,0,8,16,0,1
22703,10.38389,166,-1,0,0,8,16,0,1
22704,10.38413,166,-1,0,0,8,16,0,1
22705,10.38437,165,-1,0,0,8,16,0,1
22706,10.38464,165,-1,0,0,8,16,0,1
22707,10.38488,165,-1,0,0,8,16,0,1
22708,10.38513,165,-1,0,0,8,16,0,1
22709,10.38538,165,-1,0,0,8,16,0,1
22710,10.38562,165,-1,0,0,8,16,0,1
22711,10.385869999999999,165,-1,0,0,8,16,0,1
22712,10.38612,165,-1,0,0,8,16,0,1
22713,10.38636,165,-1,0,0,8,16,0,1
22714,10.386610000000001,165,-1,0,0,8,16,0,1
22715,10.38686,165,-1,0,0,8,16,0,1
22716,10.38711,165,-1,0,0,8,16,0,1
22717,10.38735,165,-1,0,0,8,16,0,1
22718,10.3876,165,-1,0,0,8,16,0,1
22719,10.38787,165,-1,0,0,8,16,0,1
22720,10.388110000000001,165,-1,0,0,8,16,0,1
22721,10.38836,165,-1,0,0,8,16,0,1
22722,10.3886,165,-1,0,0,8,16,0,1
22723,10.38885,165,-1,0,0,8,16,0,1
22724,10.38911,165,-1,0,0,8,16,0,1
22725,10.38936,165,-1,0,0,8,16,0,1
22726,10.3896,165,-1,0,0,8,16,0,1
22727,10.38985,165,-1,0,0,8,16,0,1
22728,10.390089999999999,165,-1,0,0,8,16,0,1
22729,10.39035,165,-1,0,0,8,16,0,1
22730,10.3906,165,-1,0,0,8,16,0,1
22731,10.390839999999999,165,-1,0,0,8,16,0,1
22732,10.39108,165,-1,0,0,8,16,0,1
22733,10.39133,165,-1,0,0,8,16,0,1
22734,10.391589999999999,165,-1,0,0,8,16,0,1
22735,10.39184,165,-1,0,0,8,16,0,1
22736,10.39208,165,-1,0,0,8,16,0,1
22737,10.392330000000001,165,-1,0,0,8,16,0,1
22738,10.39258,165,-1,0,0,8,16,0,1
22739,10.39282,165,-1,0,0,8,16,0,1
22740,10.39307,165,-1,0,0,8,16,0,1
22741,10.393310000000001,165,-1,0,0,8,16,0,1
22742,10.39357,165,-1,0,0,8,16,0,1
22743,10.39382,165,-1,0,0,8,16,0,1
22744,10.394060000000001,165,-1,0,0,8,16,0,1
22745,10.39431,165,-1,0,0,8,16,0,1
22746,10.39456,165,-1,0,0,8,16,0,1
22747,10.394810000000001,165,-1,0,0,8,16,0,1
22748,10.39505,165,-1,0,0,8,16,0,1
22749,10.39534,165,-1,0,0,8,16,0,1
22750,10.395589999999999,165,-1,0,0,8,16,0,1
22751,10.39584,165,-1,0,0,8,16,0,1
22752,10.39609,165,-1,0,0,8,16,0,1
22753,10.396339999999999,165,-1,0,0,8,16,0,1
22754,10.39663,165,-1,0,0,8,16,0,1
22755,10.39688,165,-1,0,0,8,16,0,1
22756,10.39712,165,-1,0,0,8,16,0,1
22757,10.39737,165,-1,0,0,8,16,0,1
22758,10.39761,165,-1,0,0,8,16,0,1
22759,10.39787,165,-1,0,0,8,16,0,1
22760,10.39811,165,-1,0,0,8,16,0,1
22761,10.39835,165,-1,0,0,8,16,0,1
22762,10.3986,165,-1,0,0,8,16,0,1
22763,10.39885,165,-1,0,0,8,16,0,1
22764,10.39913,165,-1,0,0,8,16,0,1
22765,10.39937,165,-1,0,0,8,16,0,1
22766,10.39968,165,-1,0,0,8,16,0,1
22767,10.39993,165,-1,0,0,8,16,0,1
22768,10.40017,165,-1,0,0,8,16,0,1
22769,10.40045,165,-1,0,0,8,16,0,1
22770,10.400689999999999,165,-1,0,0,8,16,0,1
22771,10.40093,165,-1,0,0,8,16,0,1
22772,10.40118,165,-1,0,0,8,16,0,1
22773,10.40143,165,-1,0,0,8,16,0,1
22774,10.4017,165,-1,0,0,8,16,0,1
22775,10.40194,165,-1,0,0,8,16,0,1
22776,10.40219,165,-1,0,0,8,16,0,1
22777,10.40243,165,-1,0,0,8,16,0,1
22778,10.40268,165,-1,0,0,8,16,0,1
22779,10.40296,165,-1,0,0,8,16,0,1
22780,10.4032,165,-1,0,0,8,16,0,1
22781,10.40348,165,-1,0,0,8,16,0,1
22782,10.40376,165,-1,0,0,8,16,0,1
22783,10.404010000000001,165,-1,0,0,8,16,0,1
22784,10.40429,165,-1,0,0,8,16,0,1
22785,10.404539999999999,165,-1,0,0,8,16,0,1
22786,10.40479,165,-1,0,0,8,16,0,1
22787,10.40503,164,-1,0,0,8,16,0,1
22788,10.40527,164,-1,0,0,8,16,0,1
22789,10.40554,164,-1,0,0,8,16,0,1
22790,10.40578,164,-1,0,0,8,16,0,1
22791,10.406039999999999,164,-1,0,0,8,16,0,1
22792,10.40629,164,-1,0,0,8,16,0,1
22793,10.40653,164,-1,0,0,8,16,0,1
22794,10.40681,164,-1,0,0,8,16,0,1
22795,10.40705,164,-1,0,0,8,16,0,1
22796,10.4073,164,-1,0,0,8,16,0,1
22797,10.40755,164,-1,0,0,8,16,0,1
22798,10.4078,164,-1,0,0,8,16,0,1
22799,10.40804,164,-1,0,0,8,16,0,1
22800,10.40831,164,-1,0,0,8,16,0,1
22801,10.408560000000001,164,-1,0,0,8,16,0,1
22802,10.40881,164,-1,0,0,8,16,0,1
22803,10.40906,164,-1,0,0,8,16,0,1
22804,10.409310000000001,164,-1,0,0,8,16,0,1
22805,10.40959,164,-1,0,0,8,16,0,1
22806,10.40983,164,-1,0,0,8,16,0,1
22807,10.41008,164,-1,0,0,8,16,0,1
22808,10.41033,164,-1,0,0,8,16,0,1
22809,10.41057,164,-1,0,0,8,16,0,1
22810,10.41083,164,-1,0,0,8,16,0,1
22811,10.41107,164,-1,0,0,8,16,0,1
22812,10.41132,164,-1,0,0,8,16,0,1
22813,10.41158,164,-1,0,0,8,16,0,1
22814,10.41184,164,-1,0,0,8,16,0,1
22815,10.41208,164,-1,0,0,8,16,0,1
22816,10.41235,164,-1,0,0,8,16,0,1
22817,10.41259,164,-1,0,0,8,16,0,1
22818,10.41285,164,-1,0,0,8,16,0,1
22819,10.4131,164,-1,0,0,8,16,0,1
22820,10.41335,164,-1,0,0,8,16,0,1
22821,10.41359,164,-1,0,0,8,16,0,1
22822,10.413839999999999,164,-1,0,0,8,16,0,1
22823,10.41409,164,-1,0,0,8,16,0,1
22824,10.41434,164,-1,0,0,8,16,0,1
22825,10.41458,164,-1,0,0,8,16,0,1
22826,10.414860000000001,164,-1,0,0,8,16,0,1
22827,10.4151,164,-1,0,0,8,16,0,1
22828,10.41535,164,-1,0,0,8,16,0,1
22829,10.4156,164,-1,0,0,8,16,0,1
22830,10.41585,164,-1,0,0,8,16,0,1
22831,10.4161,164,-1,0,0,8,16,0,1
22832,10.41639,164,-1,0,0,8,16,0,1
22833,10.41663,164,-1,0,0,8,16,0,1
22834,10.41688,164,-1,0,0,8,16,0,1
22835,10.41714,164,-1,0,0,8,16,0,1
22836,10.41739,164,-1,0,0,8,16,0,1
22837,10.417639999999999,164,-1,0,0,8,16,0,1
22838,10.41789,164,-1,0,0,8,16,0,1
22839,10.41814,164,-1,0,0,8,16,0,1
22840,10.418389999999999,164,-1,0,0,8,16,0,1
22841,10.41863,164,-1,0,0,8,16,0,1
22842,10.41889,164,-1,0,0,8,16,0,1
22843,10.419139999999999,164,-1,0,0,8,16,0,1
22844,10.41938,164,-1,0,0,8,16,0,1
22845,10.41966,164,-1,0,0,8,16,0,1
22846,10.41991,164,-1,0,0,8,16,0,1
22847,10.420160000000001,164,-1,0,0,8,16,0,1
22848,10.42041,164,-1,0,0,8,16,0,1
22849,10.42065,164,-1,0,0,8,16,0,1
22850,10.4209,164,-1,0,0,8,16,0,1
22851,10.42115,164,-1,0,0,8,16,0,1
22852,10.4214,164,-1,0,0,8,16,0,1
22853,10.42165,164,-1,0,0,8,16,0,1
22854,10.4219,164,-1,0,0,8,16,0,1
22855,10.422139999999999,164,-1,0,0,8,16,0,1
22856,10.4224,164,-1,0,0,8,16,0,1
22857,10.42265,164,-1,0,0,8,16,0,1
22858,10.422889999999999,164,-1,0,0,8,16,0,1
22859,10.42314,164,-1,0,0,8,16,0,1
22860,10.42338,164,-1,0,0,8,16,0,1
22861,10.42365,164,-1,0,0,8,16,0,1
22862,10.4239,164,-1,0,0,8,16,0,1
22863,10.42415,164,-1,0,0,8,16,0,1
22864,10.424389999999999,164,-1,0,0,8,16,0,1
22865,10.42463,164,-1,0,0,8,16,0,1
22866,10.42488,164,-1,0,0,8,16,0,1
22867,10.425130000000001,164,-1,0,0,8,16,0,1
22868,10.425410000000001,164,-1,0,0,8,16,0,1
22869,10.42565,164,-1,0,0,8,16,0,1
22870,10.42591,164,-1,0,0,8,16,0,1
22871,10.42615,163,-1,0,0,8,16,0,1
22872,10.4264,163,-1,0,0,8,16,0,1
22873,10.42666,163,-1,0,0,8,16,0,1
22874,10.426910000000001,163,-1,0,0,8,16,0,1
22875,10.42716,163,-1,0,0,8,16,0,1
22876,10.427439999999999,163,-1,0,0,8,16,0,1
22877,10.4277,163,-1,0,0,8,16,0,1
22878,10.42794,163,-1,0,0,8,16,0,1
22879,10.428189999999999,163,-1,0,0,8,16,0,1
22880,10.42844,163,-1,0,0,8,16,0,1
22881,10.42868,163,-1,0,0,8,16,0,1
22882,10.428939999999999,163,-1,0,0,8,16,0,1
22883,10.42918,163,-1,0,0,8,16,0,1
22884,10.42946,163,-1,0,0,8,16,0,1
22885,10.4297,163,-1,0,0,8,16,0,1
22886,10.429960000000001,163,-1,0,0,8,16,0,1
22887,10.43021,163,-1,0,0,8,16,0,1
22888,10.43045,163,-1,0,0,8,16,0,1
22889,10.4307,163,-1,0,0,8,16,0,1
22890,10.43094,163,-1,0,0,8,16,0,1
22891,10.431189999999999,163,-1,0,0,8,16,0,1
22892,10.43143,163,-1,0,0,8,16,0,1
22893,10.4317,163,-1,0,0,8,16,0,1
22894,10.431939999999999,163,-1,0,0,8,16,0,1
22895,10.43219,163,-1,0,0,8,16,0,1
22896,10.43244,163,-1,0,0,8,16,0,1
22897,10.43269,163,-1,0,0,8,16,0,1
22898,10.432939999999999,163,-1,0,0,8,16,0,1
22899,10.43318,163,-1,0,0,8,16,0,1
22900,10.43343,163,-1,0,0,8,16,0,1
22901,10.43368,163,-1,0,0,8,16,0,1
22902,10.43392,163,-1,0,0,8,16,0,1
22903,10.43417,163,-1,0,0,8,16,0,1
22904,10.43442,163,-1,0,0,8,16,0,1
22905,10.43469,163,-1,0,0,8,16,0,1
22906,10.43494,163,-1,0,0,8,16,0,1
22907,10.43518,163,-1,0,0,8,16,0,1
22908,10.43549,163,-1,0,0,8,16,0,1
22909,10.435789999999999,163,-1,0,0,8,16,0,1
22910,10.43605,163,-1,0,0,8,16,0,1
22911,10.4363,163,-1,0,0,8,16,0,1
22912,10.436539999999999,163,-1,0,0,8,16,0,1
22913,10.43679,163,-1,0,0,8,16,0,1
22914,10.43703,163,-1,0,0,8,16,0,1
22915,10.437289999999999,163,-1,0,0,8,16,0,1
22916,10.43753,163,-1,0,0,8,16,0,1
22917,10.43778,163,-1,0,0,8,16,0,1
22918,10.43803,163,-1,0,0,8,16,0,1
22919,10.43828,163,-1,0,0,8,16,0,1
22920,10.43856,163,-1,0,0,8,16,0,1
22921,10.4388,163,-1,0,0,8,16,0,1
22922,10.43905,163,-1,0,0,8,16,0,1
22923,10.43929,163,-1,0,0,8,16,0,1
22924,10.43955,163,-1,0,0,8,16,0,1
22925,10.439789999999999,163,-1,0,0,8,16,0,1
22926,10.44004,163,-1,0,0,8,16,0,1
22927,10.44028,163,-1,0,0,8,16,0,1
22928,10.44053,163,-1,0,0,8,16,0,1
22929,10.44078,163,-1,0,0,8,16,0,1
22930,10.44103,163,-1,0,0,8,16,0,1
22931,10.441310000000001,163,-1,0,0,8,16,0,1
22932,10.44155,163,-1,0,0,8,16,0,1
22933,10.4418,163,-1,0,0,8,16,0,1
22934,10.442039999999999,163,-1,0,0,8,16,0,1
22935,10.44229,163,-1,0,0,8,16,0,1
22936,10.44255,163,-1,0,0,8,16,0,1
22937,10.442789999999999,163,-1,0,0,8,16,0,1
22938,10.44304,163,-1,0,0,8,16,0,1
22939,10.44328,163,-1,0,0,8,16,0,1
22940,10.44357,163,-1,0,0,8,16,0,1
22941,10.44387,163,-1,0,0,8,16,0,1
22942,10.44412,163,-1,0,0,8,16,0,1
22943,10.444360000000001,163,-1,0,0,8,16,0,1
22944,10.44461,163,-1,0,0,8,16,0,1
22945,10.44486,163,-1,0,0,8,16,0,1
22946,10.4451,163,-1,0,0,8,16,0,1
22947,10.44535,163,-1,0,0,8,16,0,1
22948,10.4456,163,-1,0,0,8,16,0,1
22949,10.445839999999999,163,-1,0,0,8,16,0,1
22950,10.44609,163,-1,0,0,8,16,0,1
22951,10.44633,163,-1,0,0,8,16,0,1
22952,10.44658,163,-1,0,0,8,16,0,1
22953,10.44683,163,-1,0,0,8,16,0,1
22954,10.44707,163,-1,0,0,8,16,0,1
22955,10.44732,162,-1,0,0,8,16,0,1
22956,10.44758,162,-1,0,0,8,16,0,1
22957,10.44784,162,-1,0,0,8,16,0,1
22958,10.448089999999999,162,-1,0,0,8,16,0,1
22959,10.44834,162,-1,0,0,8,16,0,1
22960,10.44858,162,-1,0,0,8,16,0,1
22961,10.448830000000001,162,-1,0,0,8,16,0,1
22962,10.44908,162,-1,0,0,8,16,0,1
22963,10.44932,162,-1,0,0,8,16,0,1
22964,10.44957,162,-1,0,0,8,16,0,1
22965,10.449819999999999,162,-1,0,0,8,16,0,1
22966,10.45006,162,-1,0,0,8,16,0,1
22967,10.450339999999999,162,-1,0,0,8,16,0,1
22968,10.45058,162,-1,0,0,8,16,0,1
22969,10.45082,162,-1,0,0,8,16,0,1
22970,10.45107,162,-1,0,0,8,16,0,1
22971,10.451310000000001,162,-1,0,0,8,16,0,1
22972,10.45164,162,-1,0,0,8,16,0,1
22973,10.451880000000001,162,-1,0,0,8,16,0,1
22974,10.45213,162,-1,0,0,8,16,0,1
22975,10.45238,162,-1,0,0,8,16,0,1
22976,10.452630000000001,162,-1,0,0,8,16,0,1
22977,10.4529,162,-1,0,0,8,16,0,1
22978,10.45315,162,-1,0,0,8,16,0,1
22979,10.4534,162,-1,0,0,8,16,0,1
22980,10.45364,162,-1,0,0,8,16,0,1
22981,10.45389,162,-1,0,0,8,16,0,1
22982,10.454139999999999,162,-1,0,0,8,16,0,1
22983,10.45438,162,-1,0,0,8,16,0,1
22984,10.45463,162,-1,0,0,8,16,0,1
22985,10.45487,162,-1,0,0,8,16,0,1
22986,10.455110000000001,162,-1,0,0,8,16,0,1
22987,10.45536,162,-1,0,0,8,16,0,1
22988,10.45561,162,-1,0,0,8,16,0,1
22989,10.45585,162,-1,0,0,8,16,0,1
22990,10.4561,162,-1,0,0,8,16,0,1
22991,10.456339999999999,162,-1,0,0,8,16,0,1
22992,10.45659,162,-1,0,0,8,16,0,1
22993,10.45684,162,-1,0,0,8,16,0,1
22994,10.45708,162,-1,0,0,8,16,0,1
22995,10.45733,162,-1,0,0,8,16,0,1
22996,10.45757,162,-1,0,0,8,16,0,1
22997,10.45782,162,-1,0,0,8,16,0,1
22998,10.458089999999999,162,-1,0,0,8,16,0,1
22999,10.45833,162,-1,0,0,8,16,0,1
23000,10.45858,162,-1,0,0,8,16,0,1
23001,10.458839999999999,162,-1,0,0,8,16,0,1
23002,10.45909,162,-1,0,0,8,16,0,1
23003,10.45933,162,-1,0,0,8,16,0,1
23004,10.45958,162,-1,0,0,8,16,0,1
23005,10.45983,162,-1,0,0,8,16,0,1
23006,10.46008,162,-1,0,0,8,16,0,1
23007,10.46033,162,-1,0,0,8,16,0,1
23008,10.46059,162,-1,0,0,8,16,0,1
23009,10.46085,162,-1,0,0,8,16,0,1
23010,10.4611,162,-1,0,0,8,16,0,1
23011,10.46135,162,-1,0,0,8,16,0,1
23012,10.4616,162,-1,0,0,8,16,0,1
23013,10.46188,162,-1,0,0,8,16,0,1
23014,10.46212,162,-1,0,0,8,16,0,1
23015,10.46236,162,-1,0,0,8,16,0,1
23016,10.46261,162,-1,0,0,8,16,0,1
23017,10.46285,162,-1,0,0,8,16,0,1
23018,10.46312,162,-1,0,0,8,16,0,1
23019,10.46337,162,-1,0,0,8,16,0,1
23020,10.46363,162,-1,0,0,8,16,0,1
23021,10.46388,162,-1,0,0,8,16,0,1
23022,10.46413,162,-1,0,0,8,16,0,1
23023,10.46441,162,-1,0,0,8,16,0,1
23024,10.46465,162,-1,0,0,8,16,0,1
23025,10.4649,162,-1,0,0,8,16,0,1
23026,10.46514,162,-1,0,0,8,16,0,1
23027,10.46539,162,-1,0,0,8,16,0,1
23028,10.46567,162,-1,0,0,8,16,0,1
23029,10.465910000000001,162,-1,0,0,8,16,0,1
23030,10.46616,162,-1,0,0,8,16,0,1
23031,10.46641,162,-1,0,0,8,16,0,1
23032,10.466660000000001,162,-1,0,0,8,16,0,1
23033,10.46694,162,-1,0,0,8,16,0,1
23034,10.46718,162,-1,0,0,8,16,0,1
23035,10.46745,162,-1,0,0,8,16,0,1
23036,10.46774,161,-1,0,0,8,16,0,1
23037,10.468,161,-1,0,0,8,16,0,1
23038,10.46824,161,-1,0,0,8,16,0,1
23039,10.46849,161,-1,0,0,8,16,0,1
23040,10.46873,161,-1,0,0,8,16,0,1
23041,10.46897,161,-1,0,0,8,16,0,1
23042,10.46922,161,-1,0,0,8,16,0,1
23043,10.46947,161,-1,0,0,8,16,0,1
23044,10.46975,161,-1,0,0,8,16,0,1
23045,10.47,161,-1,0,0,8,16,0,1
23046,10.47025,161,-1,0,0,8,16,0,1
23047,10.4705,161,-1,0,0,8,16,0,1
23048,10.47074,161,-1,0,0,8,16,0,1
23049,10.47102,161,-1,0,0,8,16,0,1
23050,10.47127,161,-1,0,0,8,16,0,1
23051,10.47152,161,-1,0,0,8,16,0,1
23052,10.47177,161,-1,0,0,8,16,0,1
23053,10.47202,161,-1,0,0,8,16,0,1
23054,10.47227,161,-1,0,0,8,16,0,1
23055,10.47251,161,-1,0,0,8,16,0,1
23056,10.472760000000001,161,-1,0,0,8,16,0,1
23057,10.473,161,-1,0,0,8,16,0,1
23058,10.47325,161,-1,0,0,8,16,0,1
23059,10.4735,161,-1,0,0,8,16,0,1
